checkpoint,checkpoint_kind,checkpoint_epoch,checkpoint_policy,image_id,image_path,true_class,true_label,true_class_name,hard_competitor,hard_competitor_label,transform,transform_type,realisation,transform_params,clean_loss,transformed_loss,delta_loss,clean_true_prob,transformed_true_prob,clean_competitor_prob,transformed_competitor_prob,clean_margin,transformed_margin,delta_margin,grad_cosine,grad_norm_ratio,clean_grad_norm,transformed_grad_norm,grad_degenerate,feature_cosine,prediction_consistent,correct_clean,correct_transformed,cosine_full,norm_ratio_full,clean_norm_full,transformed_norm_full,cosine_backbone,norm_ratio_backbone,clean_norm_backbone,transformed_norm_backbone,cosine_head,norm_ratio_head,clean_norm_head,transformed_norm_head,cosine_stem,norm_ratio_stem,clean_norm_stem,transformed_norm_stem,cosine_layer1,norm_ratio_layer1,clean_norm_layer1,transformed_norm_layer1,cosine_layer2,norm_ratio_layer2,clean_norm_layer2,transformed_norm_layer2,cosine_layer3,norm_ratio_layer3,clean_norm_layer3,transformed_norm_layer3,cosine_layer4,norm_ratio_layer4,clean_norm_layer4,transformed_norm_layer4
experiment_0a_best,file,16,,5635,097.Orchard_Oriole/Orchard_Oriole_0080_91417.jpg,97,96,097.Orchard_Oriole,54,53,random_resized_crop,random_resized_crop,0,"{""area_fraction"":0.802429,""aspect"":1.130274,""fallback"":false,""height"":0.84258,""left"":0.021899,""top"":0.099076,""width"":0.952347}",0.37123963,0.29340231,-0.077837318,0.68987864,0.74572206,0.065832131,0.030651579,0.62404651,0.71507048,0.091023965,0.76414535,0.84845481,47.691176,40.463808,False,0.95279604,True,True,True,0.76414535,0.84845481,47.691176,40.463808,0.75930327,0.84911374,47.034734,39.937839,0.94183689,0.82466936,7.8855626,6.5029819,0.84950741,0.80762922,11.950162,9.6513001,0.74578106,0.88078787,20.669627,18.205557,0.74785319,0.86824614,26.132215,22.689195,0.72771884,0.86080871,22.045175,18.976679,0.80172341,0.79015138,21.756468,17.190903
experiment_0a_best,file,16,,5635,097.Orchard_Oriole/Orchard_Oriole_0080_91417.jpg,97,96,097.Orchard_Oriole,54,53,gaussian_blur,gaussian_blur,0,"{""sigma"":1.668636}",0.37123963,0.71788442,0.34664479,0.68987864,0.4877831,0.065832131,0.010464521,0.62404651,0.47731858,-0.14672793,0.36078509,1.7890583,47.691176,85.322295,False,0.8442961,True,True,True,0.36078509,1.7890583,47.691176,85.322295,0.34970402,1.7920942,47.034734,84.290675,0.78272381,1.6774777,7.8855626,13.227855,-0.12916666,2.3986982,11.950162,28.664832,0.28208809,2.0205737,20.669627,41.764506,0.40314424,1.7110017,26.132215,44.712266,0.39903266,1.7282096,22.045175,38.098684,0.5308081,1.5162852,21.756468,32.989011
experiment_0a_best,file,16,,5635,097.Orchard_Oriole/Orchard_Oriole_0080_91417.jpg,97,96,097.Orchard_Oriole,54,53,random_erasing,random_erasing,0,"{""area_fraction"":0.077193,""erased"":true,""height"":0.234236,""left"":0.217816,""top"":0.607407,""width"":0.329552}",0.37123963,0.39287066,0.021631032,0.68987864,0.67511606,0.065832131,0.058820385,0.62404651,0.61629568,-0.0077508353,0.91043435,1.1419098,47.691176,54.459023,False,0.98458004,True,True,True,0.91043435,1.1419098,47.691176,54.459023,0.90876345,1.1409585,47.034734,53.664678,0.96853351,1.1752554,7.8855626,9.26755,0.94453306,1.1473724,11.950162,13.711286,0.92048576,1.1195024,20.669627,23.139698,0.92461312,1.1208624,26.132215,29.290616,0.88427935,1.1876106,22.045175,26.181083,0.89232617,1.1380577,21.756468,24.760116
experiment_0a_best,file,16,,2888,050.Eared_Grebe/Eared_Grebe_0004_34277.jpg,50,49,050.Eared_Grebe,52,51,identity,identity,0,{},0.53648877,0.53648877,0,0.58479798,0.58479798,0.30558786,0.30558786,0.27921012,0.27921012,0,1,1,68.71185,68.71185,False,1,True,True,True,1,1,68.71185,68.71185,1,1,67.081174,67.081174,1,1,14.880674,14.880674,1,1,10.597117,10.597117,1,1,26.097938,26.097938,1,1,38.725126,38.725126,1,1,34.11564,34.11564,1,1,32.295052,32.295052
experiment_0a_best,file,16,,2888,050.Eared_Grebe/Eared_Grebe_0004_34277.jpg,50,49,050.Eared_Grebe,52,51,horizontal_flip,horizontal_flip,0,"{""flipped"":true}",0.53648877,0.17066379,-0.36582498,0.58479798,0.84310502,0.30558786,0.037390742,0.27921012,0.80571428,0.52650416,0.56206516,0.30186273,68.71185,20.741547,False,0.95152199,True,True,True,0.56206516,0.30186273,68.71185,20.741547,0.54754909,0.30244499,67.081174,20.288365,0.87044095,0.28977698,14.880674,4.3120768,0.52452177,0.3092803,10.597117,3.2774795,0.50413047,0.29765804,26.097938,7.7682608,0.58519582,0.27606755,38.725126,10.690751,0.5077488,0.31025004,34.11564,10.584379,0.57704728,0.33091294,32.295052,10.686851
experiment_0a_best,file,16,,2888,050.Eared_Grebe/Eared_Grebe_0004_34277.jpg,50,49,050.Eared_Grebe,52,51,color_jitter,color_jitter,0,"{""brightness"":1.289716,""contrast"":0.940025,""hue"":0.001166,""saturation"":0.69644}",0.53648877,0.6244306,0.087941825,0.58479798,0.53556627,0.30558786,0.23713101,0.27921012,0.29843526,0.019225135,0.88355573,1.1008948,68.71185,75.644518,False,0.97736788,True,True,True,0.88355573,1.1008948,68.71185,75.644518,0.88033342,1.1058618,67.081174,74.18251,0.96112444,0.99459752,14.880674,14.800281,0.55918687,1.3748596,10.597117,14.569548,0.88326114,1.2178184,26.097938,31.782548,0.92648541,1.1203357,38.725126,43.385141,0.87303438,1.0572295,34.11564,36.06806,0.87015576,1.0257932,32.295052,33.128044
experiment_0a_best,file,16,,2888,050.Eared_Grebe/Eared_Grebe_0004_34277.jpg,50,49,050.Eared_Grebe,52,51,rotation,rotation,0,"{""angle"":2.899181}",0.53648877,0.39868781,-0.13780096,0.58479798,0.67120022,0.30558786,0.060512394,0.27921012,0.61068782,0.3314777,0.55392474,0.72199394,68.71185,49.609539,False,0.96280688,True,True,True,0.55392474,0.72199394,68.71185,49.609539,0.54049776,0.7245032,67.081174,48.600525,0.85111956,0.66896587,14.880674,9.954663,0.65974345,0.93494937,10.597117,9.9077678,0.51633794,0.74609572,26.097938,19.471559,0.54031844,0.67176265,38.725126,26.014093,0.49296032,0.76967708,34.11564,26.258026,0.60452642,0.70507223,32.295052,22.770344
experiment_0a_best,file,16,,2888,050.Eared_Grebe/Eared_Grebe_0004_34277.jpg,50,49,050.Eared_Grebe,52,51,random_resized_crop,random_resized_crop,0,"{""area_fraction"":0.615402,""aspect"":1.044688,""fallback"":false,""height"":0.767513,""left"":0.1623,""top"":0.207219,""width"":0.801812}",0.53648877,5.0812345,4.5447457,0.58479798,0.006212235,0.30558786,0.78977978,0.27921012,-0.78356755,-1.0627777,0.6318154,2.3650632,68.71185,162.50787,False,0.85140812,False,True,False,0.6318154,2.3650632,68.71185,162.50787,0.62058589,2.3594863,67.081174,158.27711,0.85000033,2.4756743,14.880674,36.839701,0.49943242,2.9088681,10.597117,30.825615,0.5465723,2.7255685,26.097938,71.131716,0.67862977,2.2139846,38.725126,85.73683,0.60696671,2.207963,34.11564,75.326071,0.63801232,2.4018716,32.295052,77.568569
experiment_0a_best,file,16,,2888,050.Eared_Grebe/Eared_Grebe_0004_34277.jpg,50,49,050.Eared_Grebe,52,51,gaussian_blur,gaussian_blur,0,"{""sigma"":1.307299}",0.53648877,1.8869591,1.3504703,0.58479798,0.1515319,0.30558786,0.0075744484,0.27921012,0.14395746,-0.13525266,0.12167653,2.3497892,68.71185,161.45836,False,0.8124634,False,True,False,0.12167653,2.3497892,68.71185,161.45836,0.10478274,2.3797075,67.081174,159.63357,0.63252537,1.626666,14.880674,24.205887,0.085674173,2.6999653,10.597117,28.611848,-0.075493262,2.9981283,26.097938,78.244965,0.046816929,2.3691349,38.725126,91.745048,0.18934801,2.3565045,34.11564,80.393659,0.28890414,1.8737156,32.295052,60.511743
experiment_0a_best,file,16,,2888,050.Eared_Grebe/Eared_Grebe_0004_34277.jpg,50,49,050.Eared_Grebe,52,51,random_erasing,random_erasing,0,"{""area_fraction"":0.129143,""erased"":true,""height"":0.199472,""left"":0.022008,""top"":0.434783,""width"":0.647426}",0.53648877,0.62619305,0.089704275,0.58479798,0.53462327,0.30558786,0.1923157,0.27921012,0.34230757,0.063097447,0.83080057,0.91456605,68.71185,62.841526,False,0.96382368,True,True,True,0.83080057,0.91456605,68.71185,62.841526,0.82558319,0.90911462,67.081174,60.984476,0.93052258,1.019049,14.880674,15.164136,0.79786041,0.88001774,10.597117,9.3256509,0.78438191,1.0070886,26.097938,26.282936,0.86675548,0.83801272,38.725126,32.452148,0.82524932,0.88816958,34.11564,30.300474,0.81339377,0.96442608,32.295052,31.146191
experiment_0a_best,file,16,,3761,065.Slaty_backed_Gull/Slaty_Backed_Gull_0032_796046.jpg,65,64,065.Slaty_backed_Gull,45,44,identity,identity,0,{},0.75217599,0.75217599,0,0.47133982,0.47133982,0.28740647,0.28740647,0.18393335,0.18393335,0,1,1,112.82092,112.82092,False,1,True,True,True,1,1,112.82092,112.82092,1,1,111.16568,111.16568,1,1,19.254862,19.254862,1,1,19.401784,19.401784,1,1,44.473141,44.473141,1,1,62.309783,62.309783,1,1,53.369487,53.369487,1,1,57.207592,57.207592
experiment_0a_best,file,16,,3761,065.Slaty_backed_Gull/Slaty_Backed_Gull_0032_796046.jpg,65,64,065.Slaty_backed_Gull,45,44,horizontal_flip,horizontal_flip,0,"{""flipped"":true}",0.75217599,0.81111068,0.058934689,0.47133982,0.44436425,0.28740647,0.1762729,0.18393335,0.26809135,0.084158003,0.728751,1.0863436,112.82092,122.56228,False,0.95148337,True,True,True,0.728751,1.0863436,112.82092,122.56228,0.72361188,1.0889108,111.16568,121.04951,0.91859857,0.99700042,19.254862,19.197106,0.60213214,1.089798,19.401784,21.144026,0.70001187,1.082622,44.473141,48.147603,0.74612032,1.0588684,62.309783,65.97786,0.66736284,1.1009916,53.369487,58.759356,0.77461169,1.1168167,57.207592,63.890397
experiment_0a_best,file,16,,3761,065.Slaty_backed_Gull/Slaty_Backed_Gull_0032_796046.jpg,65,64,065.Slaty_backed_Gull,45,44,color_jitter,color_jitter,0,"{""brightness"":1.229567,""contrast"":0.655302,""hue"":-0.078723,""saturation"":0.66837}",0.75217599,1.3833685,0.63119251,0.47133982,0.25073254,0.28740647,0.49757212,0.18393335,-0.24683958,-0.43077293,0.85814378,1.6692706,112.82092,188.32864,False,0.96830642,False,True,False,0.85814378,1.6692706,112.82092,188.32864,0.85512643,1.6713067,111.16568,185.79195,0.96399994,1.5999233,19.254862,30.806303,0.76747241,2.4949568,19.401784,48.406615,0.83282587,1.7530755,44.473141,77.964773,0.87822736,1.6950824,62.309783,105.62022,0.85189429,1.5953064,53.369487,85.140687,0.87740309,1.5331214,57.207592,87.706187
experiment_0a_best,file,16,,3761,065.Slaty_backed_Gull/Slaty_Backed_Gull_0032_796046.jpg,65,64,065.Slaty_backed_Gull,45,44,rotation,rotation,0,"{""angle"":-14.965887}",0.75217599,0.27993518,-0.47224081,0.47133982,0.75583273,0.28740647,0.04065787,0.18393335,0.71517486,0.53124151,0.70681496,0.46449108,112.82092,52.404309,False,0.91780192,True,True,True,0.70681496,0.46449108,112.82092,52.404309,0.70349917,0.46651242,111.16568,51.860172,0.84933583,0.39118461,19.254862,7.5322057,0.44377192,0.47776688,19.401784,9.26953,0.69616888,0.46903286,44.473141,20.859364,0.7599675,0.51118628,62.309783,31.851906,0.66487474,0.45070829,53.369487,24.05407,0.70565281,0.419269,57.207592,23.98537
experiment_0a_best,file,16,,3761,065.Slaty_backed_Gull/Slaty_Backed_Gull_0032_796046.jpg,65,64,065.Slaty_backed_Gull,45,44,random_resized_crop,random_resized_crop,0,"{""area_fraction"":0.883061,""aspect"":0.925111,""fallback"":false,""height"":0.977009,""left"":0.012764,""top"":0.016784,""width"":0.903841}",0.75217599,0.52809066,-0.22408533,0.47133982,0.58972991,0.28740647,0.23177916,0.18393335,0.35795075,0.1740174,0.85256702,0.82594226,112.82092,93.183562,False,0.96845812,True,True,True,0.85256702,0.82594226,112.82092,93.183562,0.849398,0.82602283,111.16568,91.825393,0.95855668,0.82325211,19.254862,15.851606,0.83861661,1.0768239,19.401784,20.892305,0.79464512,0.8853343,44.473141,39.373597,0.87549513,0.84885562,62.309783,52.892009,0.82972312,0.78689643,53.369487,41.996259,0.8836284,0.75870576,57.207592,43.40373
experiment_0a_best,file,16,,3761,065.Slaty_backed_Gull/Slaty_Backed_Gull_0032_796046.jpg,65,64,065.Slaty_backed_Gull,45,44,gaussian_blur,gaussian_blur,0,"{""sigma"":1.402087}",0.75217599,1.433336,0.68116003,0.47133982,0.23851193,0.28740647,0.39329001,0.18393335,-0.15477808,-0.33871143,0.5549239,1.9863081,112.82092,224.0971,False,0.84268457,False,True,False,0.5549239,1.9863081,112.82092,224.0971,0.54862468,1.9966181,111.16568,221.95542,0.82903466,1.6052049,19.254862,30.907999,0.4843418,3.1486746,19.401784,61.089907,0.50185221,2.6342565,44.473141,117.15366,0.60055433,2.0705335,62.309783,129.01449,0.54469454,1.7149793,53.369487,91.527568,0.60678467,1.4398861,57.207592,82.37242
experiment_0a_best,file,16,,3761,065.Slaty_backed_Gull/Slaty_Backed_Gull_0032_796046.jpg,65,64,065.Slaty_backed_Gull,45,44,random_erasing,random_erasing,0,"{""area_fraction"":0.129446,""erased"":true,""height"":0.545019,""left"":0.320443,""top"":0.012841,""width"":0.237507}",0.75217599,0.21307527,-0.53910072,0.47133982,0.80809534,0.28740647,0.040689558,0.18393335,0.76740578,0.58347243,0.7946902,0.34134743,112.82092,38.51113,False,0.92916942,True,True,True,0.7946902,0.34134743,112.82092,38.51113,0.79224334,0.34174588,111.16568,37.990415,0.88039282,0.32778929,19.254862,6.3115376,0.63761653,0.37952926,19.401784,7.3635449,0.76151235,0.32538537,44.473141,14.47091,0.83396465,0.33564038,62.309783,20.913679,0.77091168,0.33695163,53.369487,17.982936,0.80114784,0.35775719,57.207592,20.466427
experiment_0a_best,file,16,,4768,082.Ringed_Kingfisher/Ringed_Kingfisher_0026_72867.jpg,82,81,082.Ringed_Kingfisher,80,79,identity,identity,0,{},0.020419385,0.020419385,0,0.97978771,0.97978771,0.0095539829,0.0095539829,0.97023372,0.97023372,0,1,1,2.5818103,2.5818103,False,1,True,True,True,1,1,2.5818103,2.5818103,1,1,2.5105166,2.5105166,1,1,0.60253728,0.60253728,1,1,0.55718713,0.55718713,1,1,1.0353311,1.0353311,1,1,1.2217507,1.2217507,1,1,1.1938697,1.1938697,1,1,1.4150356,1.4150356
experiment_0a_best,file,16,,4768,082.Ringed_Kingfisher/Ringed_Kingfisher_0026_72867.jpg,82,81,082.Ringed_Kingfisher,80,79,horizontal_flip,horizontal_flip,0,"{""flipped"":true}",0.020419385,0.0077744517,-0.012644934,0.97978771,0.99225569,0.0095539829,0.0029389961,0.97023372,0.98931669,0.019082967,0.66801841,0.36678165,2.5818103,0.94696065,False,0.97421503,True,True,True,0.66801841,0.36678165,2.5818103,0.94696065,0.65035726,0.36649819,2.5105166,0.92009977,0.97041903,0.37166819,0.60253728,0.22394394,0.56227878,0.34831397,0.55718713,0.19407606,0.55039679,0.38451264,1.0353311,0.39809791,0.64218102,0.36652037,1.2217507,0.44779652,0.6239178,0.35970523,1.1938697,0.42944116,0.74529604,0.36413343,1.4150356,0.51526177
experiment_0a_best,file,16,,4768,082.Ringed_Kingfisher/Ringed_Kingfisher_0026_72867.jpg,82,81,082.Ringed_Kingfisher,80,79,color_jitter,color_jitter,0,"{""brightness"":0.860813,""contrast"":1.278874,""hue"":-0.051849,""saturation"":0.688592}",0.020419385,1.3167695,1.2963501,0.97978771,0.26799968,0.0095539829,0.20608185,0.97023372,0.061917827,-0.9083159,0.62249656,30.553765,2.5818103,78.884025,False,0.89231348,True,True,True,0.62249656,30.553765,2.5818103,78.884025,0.60832322,30.58633,2.5105166,76.787488,0.87362077,29.982786,0.60253728,18.065747,0.55233191,29.889128,0.55718713,16.653838,0.42950926,29.011782,1.0353311,30.036801,0.55211979,30.062289,1.2217507,36.728623,0.62584155,32.220902,1.1938697,38.467557,0.73628886,30.706847,1.4150356,43.451281
experiment_0a_best,file,16,,4768,082.Ringed_Kingfisher/Ringed_Kingfisher_0026_72867.jpg,82,81,082.Ringed_Kingfisher,80,79,rotation,rotation,0,"{""angle"":-5.062479}",0.020419385,0.020766571,0.00034718588,0.97978771,0.97944754,0.0095539829,0.010198142,0.97023372,0.9692494,-0.00098432321,0.74817443,1.0279798,2.5818103,2.6540489,False,0.98008567,True,True,True,0.74817443,1.0279798,2.5818103,2.6540489,0.73501251,1.0286807,2.5105166,2.5825199,0.97963879,1.0157356,0.60253728,0.61201857,0.67905417,1.0013027,0.55718713,0.55791295,0.64303959,1.0933205,1.0353311,1.1319488,0.71440718,1.0972673,1.2217507,1.3405871,0.72148225,1.0050215,1.1938697,1.1998646,0.8320733,0.95860525,1.4150356,1.3564606
experiment_0a_best,file,16,,4768,082.Ringed_Kingfisher/Ringed_Kingfisher_0026_72867.jpg,82,81,082.Ringed_Kingfisher,80,79,random_resized_crop,random_resized_crop,0,"{""area_fraction"":0.664752,""aspect"":0.809774,""fallback"":false,""height"":0.906041,""left"":0.23438,""top"":0.083526,""width"":0.733689}",0.020419385,1.3901365,1.3697171,0.97978771,0.24904132,0.0095539829,0.03676375,0.97023372,0.21227757,-0.75795616,0.4505952,34.49079,2.5818103,89.048677,False,0.86815268,True,True,True,0.4505952,34.49079,2.5818103,89.048677,0.43496486,34.789532,2.5105166,87.339697,0.78585808,28.815064,0.60253728,17.362151,0.22740794,42.993333,0.55718713,23.955332,0.48193153,34.481368,1.0353311,35.699634,0.42945375,36.595038,1.2217507,44.710013,0.39984996,37.059732,1.1938697,44.244489,0.49560952,30.176339,1.4150356,42.700594
experiment_0a_best,file,16,,4768,082.Ringed_Kingfisher/Ringed_Kingfisher_0026_72867.jpg,82,81,082.Ringed_Kingfisher,80,79,gaussian_blur,gaussian_blur,0,"{""sigma"":1.851183}",0.020419385,0.21385996,0.19344058,0.97978771,0.80746144,0.0095539829,0.049077682,0.97023372,0.75838376,-0.21184997,0.25713699,14.299822,2.5818103,36.919427,False,0.88341725,True,True,True,0.25713699,14.299822,2.5818103,36.919427,0.23848744,14.569362,2.5105166,36.576625,0.86319182,8.3304794,0.60253728,5.0194244,-0.26315901,22.714955,0.55718713,12.656481,-0.054127804,16.6642,1.0353311,17.252965,0.29543326,16.842441,1.2217507,20.577264,0.35983512,14.73943,1.1938697,17.596958,0.56759024,8.5659451,1.4150356,12.121117
experiment_0a_best,file,16,,4768,082.Ringed_Kingfisher/Ringed_Kingfisher_0026_72867.jpg,82,81,082.Ringed_Kingfisher,80,79,random_erasing,random_erasing,0,"{""area_fraction"":0.110476,""erased"":true,""height"":0.421225,""left"":0.671217,""top"":0.163675,""width"":0.262274}",0.020419385,0.018494425,-0.0019249599,0.97978771,0.98167557,0.0095539829,0.0090154419,0.97023372,0.97266012,0.0024263989,0.98054981,0.90326707,2.5818103,2.3320643,False,0.99474227,True,True,True,0.98054981,0.90326707,2.5818103,2.3320643,0.9797441,0.90174016,2.5105166,2.2638336,0.99454305,0.92937506,0.60253728,0.55998313,0.986005,0.85206278,0.55718713,0.47475842,0.98625627,0.90923039,1.0353311,0.94135454,0.98513675,0.9003966,1.2217507,1.1000602,0.973676,0.90499762,1.1938697,1.0804492,0.97589857,0.90387932,1.4150356,1.2790214
experiment_0a_best,file,16,,2152,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0136_29490.jpg,38,37,038.Great_Crested_Flycatcher,77,76,identity,identity,0,{},1.1484685,1.1484685,0,0.31712213,0.31712213,0.43443429,0.43443429,-0.11731216,-0.11731216,0,1,1,97.633402,97.633402,False,1,True,False,False,1,1,97.633402,97.633402,1,1,94.075392,94.075392,1,1,26.117077,26.117077,1,1,25.743733,25.743733,1,1,38.346487,38.346487,1,1,48.951553,48.951553,1,1,44.822134,44.822134,1,1,48.080228,48.080228
experiment_0a_best,file,16,,2152,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0136_29490.jpg,38,37,038.Great_Crested_Flycatcher,77,76,horizontal_flip,horizontal_flip,0,"{""flipped"":true}",1.1484685,1.7028538,0.5543853,0.31712213,0.18216293,0.43443429,0.4389745,-0.11731216,-0.25681157,-0.13949941,0.59703312,1.373626,97.633402,134.11178,False,0.94869894,True,False,False,0.59703312,1.373626,97.633402,134.11178,0.57411266,1.3857309,94.075392,130.36318,0.94428932,1.2055978,26.117077,31.486691,0.39663492,1.8024192,25.743733,46.400999,0.57121173,1.3808421,38.346487,52.950445,0.55903408,1.29694,48.951553,63.487228,0.55274133,1.4461859,44.822134,64.821141,0.69588787,1.2830117,48.080228,61.687496
experiment_0a_best,file,16,,2152,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0136_29490.jpg,38,37,038.Great_Crested_Flycatcher,77,76,color_jitter,color_jitter,0,"{""brightness"":1.223788,""contrast"":0.837195,""hue"":0.091453,""saturation"":1.142645}",1.1484685,4.7632213,3.6147528,0.31712213,0.0085380618,0.43443429,0.0031187064,-0.11731216,0.0054193554,0.12273152,0.37360902,2.1358554,97.633402,208.53083,False,0.78881228,False,False,False,0.37360902,2.1358554,97.633402,208.53083,0.36395464,2.1872739,94.075392,205.76865,0.63516731,1.2952643,26.117077,33.828516,0.23253301,3.1256201,25.743733,80.46513,0.37960863,2.4369094,38.346487,93.446913,0.3613063,2.0672504,48.951553,101.19512,0.38482512,2.113874,44.822134,94.748346,0.415941,1.8504971,48.080228,88.972321
experiment_0a_best,file,16,,2152,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0136_29490.jpg,38,37,038.Great_Crested_Flycatcher,77,76,rotation,rotation,0,"{""angle"":-4.268931}",1.1484685,1.0761782,-0.072290301,0.31712213,0.34089589,0.43443429,0.20743665,-0.11731216,0.13345924,0.2507714,0.72737091,1.2420928,97.633402,121.26974,False,0.98433769,False,False,True,0.72737091,1.2420928,97.633402,121.26974,0.7182173,1.2628066,94.075392,118.79902,0.92004523,0.9325132,26.117077,24.354519,0.73030142,1.7226763,25.743733,44.348118,0.64668567,1.2441661,38.346487,47.7094,0.74012827,1.2522932,48.951553,61.301699,0.69130338,1.2609252,44.822134,56.51736,0.78456654,1.1235378,48.080228,54.019954
experiment_0a_best,file,16,,2152,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0136_29490.jpg,38,37,038.Great_Crested_Flycatcher,77,76,random_resized_crop,random_resized_crop,0,"{""area_fraction"":0.87308,""aspect"":0.882284,""fallback"":false,""height"":0.994771,""left"":0.099361,""top"":0.002423,""width"":0.87767}",1.1484685,1.1767426,0.028274059,0.31712213,0.3082813,0.43443429,0.085385866,-0.11731216,0.22289544,0.3402076,0.64913771,1.1650349,97.633402,113.74632,False,0.96272433,False,False,True,0.64913771,1.1650349,97.633402,113.74632,0.63852284,1.18313,94.075392,111.30342,0.85412356,0.89777494,26.117077,23.447257,0.68643531,1.4642057,25.743733,37.69412,0.64026139,1.1639497,38.346487,44.633381,0.59216519,1.1263936,48.951553,55.138714,0.61492714,1.2274771,44.822134,55.018142,0.6977727,1.1216181,48.080228,53.927656
experiment_0a_best,file,16,,2152,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0136_29490.jpg,38,37,038.Great_Crested_Flycatcher,77,76,gaussian_blur,gaussian_blur,0,"{""sigma"":1.862236}",1.1484685,4.5350347,3.3865662,0.31712213,0.010726536,0.43443429,0.0020653061,-0.11731216,0.0086612296,0.12597339,0.31538682,1.0326012,97.633402,100.81637,False,0.71180975,False,False,False,0.31538682,1.0326012,97.633402,100.81637,0.30037204,1.0506093,94.075392,98.83648,0.59986325,0.76126028,26.117077,19.881893,0.2635922,0.90427579,25.743733,23.279434,0.25028907,0.9676916,38.346487,37.107573,0.25428672,0.99187691,48.951553,48.553915,0.28499519,1.141331,44.822134,51.156892,0.39598469,1.1152448,48.080228,53.621223
experiment_0a_best,file,16,,2152,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0136_29490.jpg,38,37,038.Great_Crested_Flycatcher,77,76,random_erasing,random_erasing,0,"{""area_fraction"":0.054105,""erased"":true,""height"":0.265571,""left"":0.38321,""top"":0.489432,""width"":0.203729}",1.1484685,1.131747,-0.016721487,0.31712213,0.32246941,0.43443429,0.53573871,-0.11731216,-0.21326929,-0.09595713,0.91099713,0.94845694,97.633402,92.601078,False,0.99060661,True,False,False,0.91099713,0.94845694,97.633402,92.601078,0.90526335,0.93808546,94.075392,88.250757,0.98364857,1.0739833,26.117077,28.049304,0.86534417,0.84706596,25.743733,21.80664,0.91485909,0.89133005,38.346487,34.179376,0.92263721,0.90077043,48.951553,44.094112,0.88566798,0.96391973,44.822134,43.20494,0.91460032,1.0046978,48.080228,48.306101
experiment_0a_best,file,16,,4699,081.Pied_Kingfisher/Pied_Kingfisher_0106_71404.jpg,81,80,081.Pied_Kingfisher,79,78,identity,identity,0,{},0.032668654,0.032668654,0,0.96785921,0.96785921,0.01256953,0.01256953,0.95528968,0.95528968,0,1,1,6.88487,6.88487,False,1,True,True,True,1,1,6.88487,6.88487,1,1,6.8091574,6.8091574,1,1,1.0182383,1.0182383,1,1,1.9958772,1.9958772,1,1,3.0766603,3.0766603,1,1,3.8342461,3.8342461,1,1,3.2527913,3.2527913,1,1,2.7628186,2.7628186
experiment_0a_best,file,16,,4699,081.Pied_Kingfisher/Pied_Kingfisher_0106_71404.jpg,81,80,081.Pied_Kingfisher,79,78,horizontal_flip,horizontal_flip,0,"{""flipped"":true}",0.032668654,0.1633486,0.13067995,0.96785921,0.84929508,0.01256953,0.043367434,0.95528968,0.80592765,-0.14936203,0.70661359,4.9329472,6.88487,33.9627,False,0.96307313,True,True,True,0.70661359,4.9329472,6.88487,33.9627,0.70205479,4.9469165,6.8091574,33.684333,0.95097288,4.2617063,1.0182383,4.3394328,0.53095326,6.0197695,1.9958772,12.014721,0.74072915,4.788188,3.0766603,14.731628,0.73953911,4.8821897,3.8342461,18.719517,0.66762736,4.8147998,3.2527913,15.661539,0.7504487,4.8229757,2.7628186,13.325007
experiment_0a_best,file,16,,4699,081.Pied_Kingfisher/Pied_Kingfisher_0106_71404.jpg,81,80,081.Pied_Kingfisher,79,78,color_jitter,color_jitter,0,"{""brightness"":1.227911,""contrast"":1.201977,""hue"":0.044913,""saturation"":0.656793}",0.032668654,0.084758125,0.052089471,0.96785921,0.91873449,0.01256953,0.012569454,0.95528968,0.90616504,-0.049124642,0.81915518,2.4605404,6.88487,16.940501,False,0.96396697,True,True,True,0.81915518,2.4605404,6.88487,16.940501,0.81705204,2.4671947,6.8091574,16.799517,0.93552771,2.1419446,1.0182383,2.1810101,0.74788231,2.1153806,1.9958772,4.2220398,0.73495684,2.4479384,3.0766603,7.5314748,0.84769586,2.3637688,3.8342461,9.0632714,0.85154203,2.6729183,3.2527913,8.6944452,0.84971075,2.5577998,2.7628186,7.0667367
